pulseT,prevPT,timeStamp,ID,coordinate0,coordinate1,pulseHeight0,pulseHeight1,mult0,mult1,clusterTimeSpan,timeBetweenEvents,absCoordinate0,absCoordinate1,absCoordinate2,ToF,wavelength
1756465778519830862,1756465778448402271,1756465778549948854,2,345.05,693.51,828,461,3,2,12,123987,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550054577,0,367.82,486.0,1539,230,5,1,29,105723,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550083594,1,677.24,220.02,2679,965,7,3,42,29017,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550488383,3,1040.0,942.0,208,197,1,1,0,404789,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550559545,3,958.57,1128.0,476,295,2,1,0,71162,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550652591,2,616.62,1112.29,3013,1801,9,5,119,93046,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778550652695,2,632.47,1100.43,546,543,2,2,22,104,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778551505855,3,643.5,1245.0,616,3543,2,9,112,853160,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778551948102,2,574.17,874.51,916,616,3,2,94,442247,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778551987611,1,1260.54,226.43,570,525,2,2,2,39509,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552280768,0,278.24,377.07,2282,788,6,3,58,293157,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552280734,0,290.74,370.99,1211,872,4,3,31,-34,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552324106,3,1234.51,775.0,416,160,2,1,13,43372,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552398539,3,728.89,1083.44,2910,1790,8,5,89,74433,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552685825,0,463.37,556.46,3014,1162,8,4,183,287286,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552685895,0,472.05,587.08,913,838,3,3,27,70,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778552686039,0,478.63,576.0,1058,167,4,1,14,144,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778553089285,1,1045.01,20.86,2454,2217,4,6,18,403246,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778553135988,3,640.0,1201.0,189,234,1,1,0,46703,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778553135987,3,652.45,1218.05,6733,694,18,3,146,-1,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778553575601,2,458.03,966.28,1221,1558,3,6,102,439614,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554165567,3,949.98,709.0,720,196,3,1,13,589966,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554199180,3,1109.85,694.5,2385,434,5,2,67,33613,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554230988,0,493.61,214.51,1973,511,4,2,78,31808,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554307956,2,29.97,1135.12,1814,1174,3,3,7,76968,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554792603,3,926.59,723.56,1810,3648,4,6,133,484647,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778554853442,1,1002.11,634.04,709,1031,3,5,32,60839,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778555020396,2,282.95,669.5,954,1658,3,6,101,166954,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778555020537,2,275.0,680.0,207,214,1,1,0,141,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778555369677,3,730.56,1149.0,587,198,2,1,13,349140,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778555517755,2,456.99,1206.0,1065,754,3,3,13,148078,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778555611309,0,515.58,315.93,1663,874,4,3,35,93554,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778556382435,3,1166.11,1009.77,1458,1330,3,4,12,771126,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778556382362,3,1220.0,961.5,1366,550,3,2,21,-73,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778556391473,2,327.1,1199.58,3624,3361,8,6,145,9111,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778556643874,0,161.28,454.13,2392,1596,5,5,112,252401,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778556986115,3,1261.0,769.83,319,791,1,3,5,342241,0.0,0.0,0.0,0,0.0
